Total Key Exchanges, How many Key Exchanges?, Overall Time (seconds), Overall Time (minutes), time per key exchange (miliseconds)
, 68, 7.705999135971069, 0.12843331893285115, 113.3235167054569
, 170, 19.18399953842163, 0.3197333256403605, 112.84705610836252
, 88, 9.976001262664795, 0.1662666877110799, 113.36365071209994
, 34, 3.8439998626708984, 0.0640666643778483, 113.05881949032054
, 50, 5.622000455856323, 0.09370000759760538, 112.44000911712646
, 191, 21.48099946975708, 0.35801665782928466, 112.4659658102465
, 129, 14.541999578475952, 0.24236665964126586, 112.72867890291435
, 35, 3.9549989700317383, 0.06591664950052897, 112.99997057233539
, 69, 7.783999919891357, 0.1297333319981893, 112.81159304190373
, 212, 23.868000030517578, 0.3978000005086263, 112.5849058043282
, 51, 5.764000415802002, 0.09606667359670003, 113.0196159961177
, 109, 12.3580002784729, 0.20596667130788168, 113.37614934378807
, 89, 10.08899974822998, 0.168149995803833, 113.35954773292113
, 36, 4.063999891281128, 0.06773333152135214, 112.88888586892023
, 150, 16.957998752593994, 0.28263331254323326, 113.05332501729329
, 233, 26.219000101089478, 0.43698333501815795, 112.52789742956858
, 70, 7.933000564575195, 0.13221667607625326, 113.32857949393137
, 37, 4.236001491546631, 0.07060002485911052, 114.48652679855759
, 52, 5.871999502182007, 0.09786665836970011, 112.92306734965398
, 253, 28.51799988746643, 0.4752999981244405, 112.71936714413609
, 171, 19.219000339508057, 0.3203166723251343, 112.3918148509243
, 130, 14.54699969291687, 0.24244999488194782, 111.89999763782207
, 38, 4.3440001010894775, 0.07240000168482462, 114.31579213393361
, 90, 10.185999870300293, 0.16976666450500488, 113.17777633666992
, 53, 5.980000734329224, 0.09966667890548705, 112.83020253451366
, 110, 12.349000692367554, 0.2058166782061259, 112.26364265788685
, 71, 8.014000415802002, 0.13356667359670002, 112.87324529298594
, 39, 4.476998567581177, 0.07461664279301962, 114.79483506618402
, 192, 21.586999893188477, 0.3597833315531413, 112.43229111035664
, 54, 6.1210010051727295, 0.10201668341954549, 113.35187046616166
, 40, 4.5249998569488525, 0.07541666428248088, 113.12499642372131
, 151, 16.998001098632812, 0.28330001831054685, 112.56954369955504
, 72, 8.141000032424927, 0.13568333387374878, 113.06944489479065
, 91, 10.273999452590942, 0.17123332420984905, 112.90109288561476
, 41, 4.623001575469971, 0.07705002625783285, 112.75613598707245
, 213, 24.028000354766846, 0.4004666725794474, 112.80751340266124
, 55, 6.253000736236572, 0.10421667893727621, 113.69092247702858
, 131, 14.734000205993652, 0.24556667009989422, 112.47328401521872
, 111, 12.55299997329712, 0.20921666622161866, 113.0900898495236
, 42, 4.7790000438690186, 0.0796500007311503, 113.78571533021473
, 172, 19.341999769210815, 0.3223666628201803, 112.45348703029543
, 73, 8.236999988555908, 0.13728333314259847, 112.83561628158778
, 234, 26.22000026702881, 0.43700000445048015, 112.05128319243082
, 56, 6.3090009689331055, 0.1051500161488851, 112.66073158809117
, 92, 10.427999258041382, 0.17379998763402302, 113.34781802218893
, 254, 28.707001209259033, 0.4784500201543172, 113.01968980023241
, 152, 17.15999984741211, 0.2859999974568685, 112.89473583823757
, 57, 6.4539995193481445, 0.10756665865580241, 113.2280617429499
, 112, 12.637000560760498, 0.21061667601267497, 112.8303621496473
, 74, 8.45699954032898, 0.14094999233881633, 114.28377757201324
, 193, 21.72499990463257, 0.36208333174387614, 112.56476634524647
, 132, 14.940000057220459, 0.2490000009536743, 113.1818186153065
, 93, 10.471998453140259, 0.17453330755233765, 112.60213390473396
, 58, 6.5400002002716064, 0.10900000333786011, 112.75862414261391
, 75, 8.458998441696167, 0.14098330736160278, 112.78664588928223
, 214, 24.03599977493286, 0.40059999624888104, 112.31775595763018
, 173, 19.611000061035156, 0.3268500010172526, 113.35838185569455
, 59, 6.655000448226929, 0.11091667413711548, 112.79661776655811
, 113, 12.781000852584839, 0.21301668087641398, 113.10620223526406
, 94, 10.60700011253357, 0.17678333520889283, 112.84042672908052
, 153, 17.290000200271606, 0.2881666700045268, 113.00653725667716
, 133, 14.855000019073486, 0.24758333365122479, 111.69172946671794
, 76, 8.572999954223633, 0.14288333257039387, 112.80263097662676
, 235, 26.417999744415283, 0.44029999574025475, 112.4170201890012
, 60, 6.782999515533447, 0.11304999192555745, 113.04999192555745
, 274, 30.728000164031982, 0.5121333360671997, 112.14598600011674
, 194, 22.041998863220215, 0.3673666477203369, 113.61855084134132
, 114, 12.803000450134277, 0.21338334083557128, 112.30702149240594
, 77, 8.749999761581421, 0.14583332935969034, 113.63636054001846
, 61, 6.90000057220459, 0.11500000953674316, 113.11476347876378
, 95, 10.746999740600586, 0.17911666234334309, 113.12631305895354
, 255, 28.74399971961975, 0.4790666619936625, 112.72156752792058
, 174, 19.64800000190735, 0.3274666666984558, 112.91954024084683
, 134, 15.175998449325562, 0.25293330748875936, 113.25371977108628
, 62, 7.006999969482422, 0.11678333282470703, 113.01612854003906
, 154, 17.253998517990112, 0.2875666419665019, 112.03895141552022
, 215, 24.17500114440918, 0.402916685740153, 112.44186578794968
, 78, 8.81000018119812, 0.146833336353302, 112.94872027177078
, 96, 10.849000692367554, 0.1808166782061259, 113.01042387882869
, 115, 13.015000104904175, 0.21691666841506957, 113.17391395568848
, 63, 7.128999948501587, 0.11881666580835978, 113.15872934129503
, 79, 8.91100001335144, 0.14851666688919068, 112.79746852343595
, 195, 22.02700114250183, 0.36711668570836387, 112.95898021795811
, 236, 26.539000034332275, 0.44231666723887125, 112.45338997598421
, 135, 15.248999834060669, 0.2541499972343445, 112.95555432637533
, 97, 10.977998733520508, 0.18296664555867512, 113.17524467546914
, 175, 19.630000114440918, 0.3271666685740153, 112.17142922537668
, 155, 17.44800043106079, 0.2908000071843465, 112.56774471652123
, 116, 13.148000001907349, 0.21913333336512247, 113.34482760264954
, 275, 30.828999996185303, 0.5138166666030883, 112.10545453158292
, 80, 9.049998998641968, 0.1508333166440328, 113.1249874830246
, 256, 28.92900013923645, 0.4821500023206075, 113.00390679389238
, 216, 24.293999910354614, 0.40489999850591024, 112.47222180719729
, 98, 11.04300045967102, 0.18405000766118368, 112.68367815990837
, 81, 9.171998500823975, 0.15286664168039957, 113.23454939288857
, 136, 15.211000919342041, 0.25351668198903404, 111.84559499516207
, 117, 13.14799976348877, 0.2191333293914795, 112.37606635460487
, 196, 22.125999927520752, 0.3687666654586792, 112.88775473224874
, 156, 17.574999809265137, 0.2929166634877523, 112.66025518759703
, 176, 19.834999799728394, 0.33058332999547324, 112.69886249845679
, 99, 11.185999155044556, 0.1864333192507426, 112.9898904549955
, 82, 9.301000356674194, 0.15501667261123658, 113.42683361797798
, 237, 26.561000108718872, 0.44268333514531455, 112.07173041653533
, 295, 33.223000049591064, 0.5537166674931844, 112.62033915115616
, 137, 15.433999061584473, 0.25723331769307456, 112.65692745682098
, 118, 13.332999229431152, 0.22221665382385253, 112.99151889348434
, 83, 9.394998788833618, 0.15658331314722698, 113.19275649197131
, 100, 11.284997940063477, 0.18808329900105794, 112.84997940063477
, 217, 24.42900013923645, 0.4071500023206075, 112.57603750800207
, 276, 30.929999828338623, 0.5154999971389771, 112.06521676934284
, 257, 29.091000080108643, 0.48485000133514405, 113.19455284088966
, 157, 17.74600100517273, 0.2957666834195455, 113.03185353613203
, 197, 22.093000650405884, 0.36821667750676473, 112.14721142338011
, 177, 19.802000045776367, 0.3300333340962728, 111.87570647331282
, 84, 10.115999460220337, 0.1685999910036723, 120.42856500262306
, 119, 13.519999742507935, 0.2253333290417989, 113.61344321435239
, 138, 15.514999628067017, 0.25858332713445026, 112.42753353671752
, 101, 11.918997764587402, 0.19864996274312338, 118.009878857301
, 238, 26.887999296188354, 0.44813332160313923, 112.9747869587746
, 158, 17.781999826431274, 0.29636666377385457, 112.54430269893211
, 102, 11.544999361038208, 0.19241665601730346, 113.18626824547262
, 120, 13.51800012588501, 0.22530000209808348, 112.65000104904175
, 296, 33.81399989128113, 0.5635666648546854, 114.236486119193
, 218, 24.531999826431274, 0.40886666377385456, 112.53210929555631
, 139, 15.678999185562134, 0.26131665309270224, 112.79855529181391
, 178, 19.997999668121338, 0.33329999446868896, 112.3483127422547
, 198, 22.40499997138977, 0.3734166661898295, 113.15656551206955
, 258, 28.995999574661255, 0.4832666595776876, 112.38759525062501
, 277, 31.10599994659424, 0.5184333324432373, 112.29602868806585
, 103, 11.59499979019165, 0.19324999650319416, 112.57281349700632
, 121, 13.578000783920288, 0.22630001306533815, 112.21488251173791
, 159, 17.917999505996704, 0.29863332509994506, 112.69182079243211
, 140, 15.686000108718872, 0.2614333351453145, 112.04285791942053
, 316, 35.64300012588501, 0.5940500020980835, 112.79430419583863
, 239, 26.779999494552612, 0.4463333249092102, 112.05020709017829
, 104, 11.716999530792236, 0.19528332551320393, 112.66345702684842
, 179, 20.0840003490448, 0.33473333915074666, 112.2011192684067
, 219, 24.560999870300293, 0.4093499978383382, 112.15068433927075
, 122, 13.7889986038208, 0.22981664339701335, 113.02457871984264
, 199, 22.342999696731567, 0.37238332827885945, 112.27638038558577
, 105, 11.866999864578247, 0.1977833310763041, 113.01904632931664
, 160, 18.030000925064087, 0.3005000154177348, 112.68750578165054
, 141, 15.878000259399414, 0.2646333376566569, 112.60993091772633
, 297, 33.31500053405762, 0.5552500089009603, 112.17171896989096
, 259, 29.42699909210205, 0.4904499848683675, 113.61775711236314
, 278, 31.309000253677368, 0.5218166708946228, 112.6223030707819
, 123, 13.863999366760254, 0.2310666561126709, 112.71544200618094
, 180, 20.247999906539917, 0.33746666510899864, 112.48888836966621
, 240, 26.93100070953369, 0.4488500118255615, 112.21250295639038
, 200, 22.633999824523926, 0.3772333304087321, 113.16999912261963
, 142, 15.973000288009644, 0.26621667146682737, 112.48591752119468
, 220, 24.720999002456665, 0.4120166500409444, 112.36817728389394
, 161, 18.12999963760376, 0.3021666606267293, 112.60869340126558
, 124, 13.948999643325806, 0.23248332738876343, 112.49193260746618
, 317, 35.7090003490448, 0.5951500058174133, 112.64668879824858
, 181, 20.47099995613098, 0.34118333260218303, 113.09944727144189
, 143, 16.072999477386475, 0.26788332462310793, 112.39859774396136
, 260, 29.450000047683716, 0.4908333341280619, 113.26923095262968
, 298, 33.571998596191406, 0.5595333099365234, 112.65771341003827
, 125, 14.068999767303467, 0.2344833294550578, 112.55199813842773
, 162, 18.237998008728027, 0.30396663347880043, 112.58023462177795
, 279, 31.506999015808105, 0.5251166502634684, 112.92831188461687
, 337, 37.87099885940552, 0.6311833143234253, 112.37685121485316
, 201, 22.625999927520752, 0.37709999879201256, 112.5671638185112
, 241, 27.09399938583374, 0.4515666564305623, 112.4232339661151
, 221, 24.9229998588562, 0.41538333098093666, 112.77375501744888
, 144, 16.304999113082886, 0.2717499852180481, 113.22916050752004
, 126, 14.200000524520874, 0.23666667540868122, 112.69841686127678
, 182, 20.417998552322388, 0.3402999758720398, 112.18680523254059
, 163, 18.455000162124634, 0.30758333603541055, 113.22085989033518
, 318, 35.75499963760376, 0.5959166606267293, 112.43710577862817
, 202, 22.791001081466675, 0.37985001802444457, 112.82673802706275
, 261, 29.5479998588562, 0.49246666431427, 113.21072742856782
, 145, 16.314000129699707, 0.27190000216166177, 112.51034572206694
, 222, 24.94100022315979, 0.4156833370526632, 112.34684785207112
, 299, 33.626999855041504, 0.560449997584025, 112.4648824583328
, 242, 27.327000379562378, 0.45545000632603966, 112.92148917174536
, 280, 31.517999172210693, 0.5252999862035116, 112.56428275789533
, 183, 20.589999198913574, 0.3431666533152262, 112.51365682466434
, 164, 18.51599931716919, 0.3085999886194865, 112.90243486078774
, 338, 38.114999771118164, 0.6352499961853028, 112.76627151218392
, 146, 16.484999895095825, 0.27474999825159707, 112.91095818558784
, 203, 22.885000228881836, 0.3814166704813639, 112.73399127527999
, 358, 40.219001054763794, 0.6703166842460633, 112.343578365262
, 165, 18.590999841690063, 0.30984999736150104, 112.67272631327312
, 223, 25.0679988861084, 0.41779998143513997, 112.41255105878206
, 262, 29.579999685287476, 0.4929999947547913, 112.90076215758577
, 184, 20.662999868392944, 0.3443833311398824, 112.29891232822251
, 319, 35.719000816345215, 0.5953166802724202, 111.9717893929317
, 243, 27.268999814987183, 0.4544833302497864, 112.21810623451516
, 147, 16.596000909805298, 0.27660001516342164, 112.89796537282515
, 281, 31.590999841690063, 0.5265166640281678, 112.42348698110342
, 300, 33.65799951553345, 0.5609666585922242, 112.19333171844482
, 204, 22.863999366760254, 0.3810666561126709, 112.07842826843262
, 166, 18.666999578475952, 0.3111166596412659, 112.45180468961418
, 185, 20.805999994277954, 0.34676666657129923, 112.4648648339349
, 339, 38.197999238967896, 0.6366333206494649, 112.67846383176371
, 224, 25.10699987411499, 0.4184499979019165, 112.08482086658478
, 244, 27.479999780654907, 0.45799999634424843, 112.62294992071683
, 263, 30.342999696731567, 0.5057166616121928, 115.37262242103257
, 359, 40.32599878311157, 0.6720999797185262, 112.32868741813809
, 320, 36.0919988155365, 0.601533313592275, 112.78749629855156
, 167, 18.796998500823975, 0.31328330834706625, 112.55687725044295
, 205, 23.07200002670288, 0.38453333377838134, 112.5463415936726
, 282, 32.46500015258789, 0.5410833358764648, 115.1241140162691
, 186, 20.91099977493286, 0.34851666291554767, 112.42472997275732
, 301, 33.58299994468689, 0.5597166657447815, 111.57142838766408
, 379, 42.50800013542175, 0.7084666689236959, 112.15831170295976
, 225, 25.200000286102295, 0.42000000476837157, 112.00000127156576
, 168, 18.958999395370483, 0.31598332325617473, 112.85118687720527
, 245, 27.493999004364014, 0.4582333167394002, 112.22040409944495
, 264, 29.826999187469482, 0.4971166531244914, 112.98105752829349
, 340, 38.295000076293945, 0.6382500012715657, 112.63235316557042
, 206, 23.295999765396118, 0.388266662756602, 113.08737750192292
, 187, 21.0679988861084, 0.3511333147684733, 112.66309564763849
, 283, 31.818000078201294, 0.5303000013033549, 112.43109568269008
, 321, 36.08199977874756, 0.601366662979126, 112.40498373441606
, 226, 25.503998279571533, 0.4250666379928589, 112.84954990960856
, 302, 33.91799974441528, 0.5652999957402547, 112.31125743183868
, 360, 40.16800022125244, 0.6694666703542074, 111.57777839236789
, 188, 21.15000009536743, 0.3525000015894572, 112.50000050727357
, 207, 23.275999307632446, 0.38793332179387413, 112.44444109967365
, 246, 27.70800018310547, 0.46180000305175783, 112.63414708579458
, 265, 29.87000012397766, 0.4978333353996277, 112.71698159991571
, 380, 42.63000011444092, 0.7105000019073486, 112.1842108274761
, 341, 38.282999992370605, 0.6380499998728434, 112.26686214771439
, 400, 44.75599980354309, 0.7459333300590515, 111.88999950885773
, 227, 25.48300004005432, 0.4247166673342387, 112.25991207072389
, 284, 31.907000064849854, 0.5317833344141643, 112.34859177764032
, 189, 21.35399889945984, 0.35589998165766396, 112.98412116116317
, 208, 23.437999963760376, 0.3906333327293396, 112.68269213346335
, 322, 36.24199962615967, 0.6040333271026611, 112.55279387006108
, 303, 34.01599979400635, 0.5669333299001058, 112.26402572279324
, 247, 27.745001554489136, 0.46241669257481893, 112.32794151615035
, 361, 40.584999322891235, 0.6764166553815206, 112.4238208390339
, 266, 30.08299994468689, 0.5013833324114482, 113.09398475446199
, 228, 25.59500002861023, 0.4265833338101705, 112.25877205530803
, 209, 23.50700044631958, 0.391783340771993, 112.4736863460267
, 381, 42.71500110626221, 0.7119166851043701, 112.1128637959638
, 285, 32.05200004577637, 0.5342000007629395, 112.46315805535568
, 342, 38.52000021934509, 0.6420000036557515, 112.63157958872834
, 248, 27.991000413894653, 0.4665166735649109, 112.86693715280103
, 304, 34.07699966430664, 0.5679499944051106, 112.09539363258763
, 323, 36.47499918937683, 0.6079166531562805, 112.92569408475798
, 401, 45.22499942779541, 0.7537499904632569, 112.78054720148481
, 267, 30.072999954223633, 0.5012166659037273, 112.63295863005106
, 229, 25.569000005722046, 0.4261500000953674, 111.65502185904823
, 421, 47.44399857521057, 0.7907333095868428, 112.69358331403936
, 210, 23.690999269485474, 0.3948499878247579, 112.81428223564512
, 362, 40.63999938964844, 0.6773333231608073, 112.26519168411171
, 286, 32.27300047874451, 0.5378833413124084, 112.84265901658918
, 249, 28.026000022888184, 0.4671000003814697, 112.5542169593903
, 343, 38.604000091552734, 0.643400001525879, 112.54810522318581
, 382, 42.93600010871887, 0.7156000018119812, 112.39790604376668
, 230, 25.86299991607666, 0.4310499986012777, 112.44782572207244
, 305, 34.35699820518494, 0.5726166367530823, 112.64589575470471
, 268, 30.205000162124634, 0.5034166693687439, 112.70522448553969
, 324, 36.24600148200989, 0.6041000247001648, 111.87037494447496
, 402, 45.39200043678284, 0.7565333406130473, 112.91542397209662
, 250, 28.771999835968018, 0.47953333059946696, 115.08799934387207
, 363, 41.215999603271484, 0.6869333267211915, 113.54269863160188
, 287, 32.47899866104126, 0.5413166443506877, 113.16724272139813
, 422, 47.745999574661255, 0.7957666595776876, 113.14217908687502
, 231, 25.969998598098755, 0.4328333099683126, 112.42423635540587
, 442, 50.128000020980835, 0.8354666670163472, 113.41176475335031
, 269, 30.385000228881836, 0.506416670481364, 112.95539118543434
, 306, 34.42899966239929, 0.5738166610399882, 112.51307079215454
, 344, 38.59900116920471, 0.6433166861534119, 112.20639874768811
, 325, 36.583999156951904, 0.6097333192825317, 112.5661512521597
, 383, 43.14400029182434, 0.7190666715304057, 112.64752034418888
, 251, 28.240000009536743, 0.47066666682561237, 112.50996019735754
, 288, 32.5220000743866, 0.54203333457311, 112.9236113693979
, 403, 45.4709997177124, 0.7578499952952067, 112.83126480821937
, 364, 40.86699962615967, 0.6811166604359945, 112.27197699494414
, 270, 30.360999822616577, 0.5060166637102763, 112.4481474911725
, 307, 34.493000507354736, 0.5748833417892456, 112.35505051255615
, 423, 47.519999980926514, 0.7919999996821085, 112.3404254868239
, 345, 38.77399945259094, 0.646233324209849, 112.38840421040854
, 252, 28.387999057769775, 0.47313331762949623, 112.65078991178483
, 443, 49.938000202178955, 0.8323000033696493, 112.72686275886898
, 326, 36.7619993686676, 0.6126999894777934, 112.76686922904172
, 463, 52.058998107910156, 0.8676499684651693, 112.43844083781892
, 384, 43.085999965667725, 0.7180999994277955, 112.20312491059303
, 289, 32.58999991416931, 0.5431666652361552, 112.7681657929734
, 271, 30.382999658584595, 0.5063833276430766, 112.114389884076
, 365, 41.09299993515015, 0.6848833322525024, 112.58356146616478
, 308, 34.515000104904175, 0.5752500017484029, 112.06168865228629
, 404, 45.60499930381775, 0.7600833217302958, 112.88366164311324
, 346, 38.911999464035034, 0.6485333244005839, 112.46242619663305
, 327, 36.65600109100342, 0.6109333515167237, 112.09786266361901
, 424, 47.58999967575073, 0.7931666612625122, 112.24056527299702
, 290, 32.56999945640564, 0.5428333242734273, 112.3103429531229
, 272, 30.76900005340576, 0.5128166675567627, 113.12132372575648
, 444, 49.651999711990356, 0.8275333285331726, 111.82882818015847
, 385, 43.4089994430542, 0.7234833240509033, 112.75064790403688
, 484, 54.47500014305115, 0.9079166690508524, 112.5516531881222
, 464, 51.94799995422363, 0.8657999992370605, 111.95689645306818
, 309, 34.8319993019104, 0.5805333216985067, 112.72491683466149
, 366, 41.026999711990356, 0.6837833285331726, 112.09562762838895
, 405, 45.485999584198, 0.7580999930699667, 112.3111100844395
, 328, 36.81600069999695, 0.6136000116666158, 112.24390457316143
, 291, 32.5699999332428, 0.5428333322207133, 111.92439839602336
, 347, 38.99200081825256, 0.6498666803042094, 112.36887843876819
, 273, 30.78000020980835, 0.5130000034968059, 112.74725351578151
, 425, 47.45700001716614, 0.7909500002861023, 111.66352945215561
, 386, 43.46799993515015, 0.7244666655858357, 112.61139879572576
, 310, 34.96799993515015, 0.5827999989191691, 112.79999979080692
, 445, 50.050999879837036, 0.8341833313306173, 112.47415703334165
, 465, 52.183998346328735, 0.8697333057721456, 112.2236523576962
, 485, 54.93499994277954, 0.915583332379659, 113.26804111913307
, 292, 32.86200022697449, 0.5477000037829082, 112.54109666772085
, 367, 41.75500011444092, 0.6959166685740154, 113.77384227368098
, 329, 37.58299994468689, 0.6263833324114482, 114.23404238506653
, 348, 39.69499921798706, 0.6615833202997844, 114.06608970685937
, 406, 45.833999156951904, 0.7638999859491984, 112.8916235392904
, 311, 34.97999882698059, 0.5829999804496765, 112.4758804726064
, 505, 57.209999561309814, 0.953499992688497, 113.28712784417786
, 426, 47.65500092506409, 0.7942500154177348, 111.86619935461053
, 387, 43.45799994468689, 0.7242999990781148, 112.29457350048291
, 293, 33.01400017738342, 0.5502333362897237, 112.6757685234929
, 330, 37.14099884033203, 0.6190166473388672, 112.5484813343395
, 446, 50.08099985122681, 0.8346833308537801, 112.28923733458926
, 368, 41.367000102996826, 0.6894500017166137, 112.4103263668392
, 349, 39.171000242233276, 0.6528500040372213, 112.23782304364836
, 466, 52.2769992351532, 0.8712833205858866, 112.18240179217425
, 486, 54.386998653411865, 0.9064499775568644, 111.90740463664993
, 407, 45.81700038909912, 0.763616673151652, 112.57248252849907
, 312, 35.043999910354614, 0.5840666651725769, 112.32051253318787
, 294, 33.099000215530396, 0.5516500035921733, 112.58163338615782
, 388, 43.62899971008301, 0.7271499951680501, 112.44587554145104
, 427, 47.94600009918213, 0.7991000016530355, 112.28571451799094
, 331, 37.2019989490509, 0.6200333158175151, 112.3927460696402
, 369, 41.62899994850159, 0.6938166658083598, 112.81571801761947
, 506, 57.05799913406372, 0.9509666522343954, 112.76284413846585
, 350, 39.41499996185303, 0.6569166660308838, 112.61428560529437
, 447, 50.260000467300415, 0.8376666744550069, 112.43847979261838
, 313, 35.072999000549316, 0.5845499833424886, 112.05430990590835
, 467, 52.30900049209595, 0.8718166748682658, 112.01070769185428
, 408, 45.76299977302551, 0.7627166628837585, 112.16421512996449
, 487, 54.55199861526489, 0.9091999769210816, 112.01642426132422
, 332, 37.321001291275024, 0.6220166881879171, 112.41265449179225
, 389, 43.76500082015991, 0.7294166803359985, 112.50642884359875
, 428, 48.34699988365173, 0.8057833313941956, 112.96028010199004
, 351, 39.36400127410889, 0.6560666879018148, 112.14815177808799
, 526, 58.802000284194946, 0.9800333380699158, 111.7908750650094
, 370, 41.84399914741516, 0.6973999857902526, 113.09188958760855
, 314, 35.539000272750854, 0.5923166712125142, 113.18152953105367
, 507, 57.537999868392944, 0.9589666644732158, 113.4871792275995
, 448, 50.3199999332428, 0.8386666655540467, 112.32142842241696
, 409, 45.884000301361084, 0.7647333383560181, 112.1858198077288
, 333, 37.53400015830994, 0.6255666693051656, 112.71471519011993
, 468, 52.63700032234192, 0.8772833387056986, 112.472222910987
, 390, 43.6560001373291, 0.7276000022888184, 111.93846189058743
, 488, 54.93700051307678, 0.9156166752179463, 112.575820723518
, 352, 39.578999519348145, 0.6596499919891358, 112.44033954360268
, 315, 35.3949990272522, 0.5899166504542033, 112.3650762769911
, 371, 41.75099968910217, 0.6958499948183695, 112.53638730216218
, 429, 48.21899914741516, 0.8036499857902527, 112.39859941122415
, 527, 59.55199980735779, 0.9925333301226298, 113.00189716766184
, 334, 37.50900053977966, 0.6251500089963277, 112.30239682568761
, 449, 50.64699935913086, 0.8441166559855143, 112.79955313837608
, 410, 46.05699968338013, 0.7676166613896688, 112.33414556921981
, 508, 57.73899984359741, 0.9623166640599569, 113.65944851101852
, 353, 39.60499978065491, 0.6600833296775818, 112.19546680072212
, 391, 43.943000078201294, 0.7323833346366883, 112.38618945831533
, 469, 52.855998039245605, 0.8809333006540935, 112.69935616043838
, 372, 41.81299948692322, 0.6968833247820536, 112.40053625516994
, 489, 54.89599895477295, 0.9149333159128825, 112.26175655372792
, 430, 48.23099994659424, 0.803849999109904, 112.16511615487032
, 547, 61.342000007629395, 1.0223666667938232, 112.14259599200986
, 335, 37.626999378204346, 0.6271166563034057, 112.3194011289682
, 411, 46.05399966239929, 0.7675666610399882, 112.05352715912237
, 450, 50.29399871826172, 0.8382333119710287, 111.76444159613716
, 528, 59.23400020599365, 0.9872333367665609, 112.18560645074555
, 354, 39.69199895858765, 0.6615333159764608, 112.12429084346792
